FIRING_HEADER_ROW,Time Cue Number,Ignition Event Time,Number Of Devices,Duration,Coordinates,Chain Identifier,Lockout Identifier,Device Delay,Prefire Delay,Effect Name,Caliber,Category,Angles,Position Name,Animation Description,Module,Socket,Slat Address,Cue,Firing Notes,Product ID,Manufacturer Product ID,Animation ID,Location Primary,Location Secondary,Price Per Device,Mortar Caliber,Track Identifier
FIRING_DATA_ROW,,2964.514,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,6,,9,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2964.636,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,6,,10,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2964.758,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,7,,8,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2964.881,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,6,,11,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2965.003,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,7,,9,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2965.126,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,7,,13,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2965.248,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,4,,0,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2965.371,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,6,,12,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2965.493,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,6,,13,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2965.616,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,7,,11,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2965.738,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,6,,14,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2965.861,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,6,,15,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2965.983,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,7,,0,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2966.105,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,7,,12,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2966.228,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,7,,1,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2966.35,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,7,,2,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2966.595,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,7,,3,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2966.718,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,7,,4,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2966.84,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,7,,5,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2966.963,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,7,,6,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2967.085,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,7,,7,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2969.467,1,1.84,-9.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Red Palm,"3""",Shells,,Finale Rack A,Red Palm,1,1,,10,,10013 48 FINALE RACK CUE,,,,,,,
